id,label,message,clean_text
5909,veridica,"Banco do Brasil: TED agendado para quinta-feira no valor de R$ 2.134,00. Saldo após operação: R$ 1.632,00.",banco do brasil ted agendado para quintafeira no valor de r saldo apos operacao r
9663,veridica,"Olá Fernanda Silva, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola fernanda silva sua solicitacao foi recebida em breve nossa equipe entrara em contato
5215,veridica,"Banco do Brasil: TED agendado para quarta-feira no valor de R$ 3.271,00. Saldo após operação: R$ 3.716,00.",banco do brasil ted agendado para quartafeira no valor de r saldo apos operacao r
2089,falsa,"Transferência pedida no valor de R$ 3.188,00. Se não reconhece, acesse rb.gy/trbxaz e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgytrbxaz e cancele agora
8532,veridica,"Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 4.369,00. Pague pelo app do banco.",fatura gerada vencimento em quartafeira valor devido r pague pelo app do banco
2836,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique rb.gy/3o3ofd para desbloquear antes de hoje.,seu cpf foi bloqueado por suspeita de fraude clique rbgyoofd para desbloquear antes de hoje
8592,veridica,Seu código de confirmação é 123411. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
5925,veridica,"Fatura gerada: Vencimento em segunda-feira. Valor devido: R$ 456,00. Pague pelo app do banco.",fatura gerada vencimento em segundafeira valor devido r pague pelo app do banco
8243,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quintafeira boasvindas
7811,veridica,"Olá Mariana Almeida, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola mariana almeida sua solicitacao foi recebida em breve nossa equipe entrara em contato
4191,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/zikqjm para desbloquear antes de segunda-feira.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomzikqjm para desbloquear antes de segundafeira
8265,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em amanhã. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em amanha boasvindas
8268,veridica,Agendamento confirmado: Consulta com Dr. Mariana Souza em quinta-feira às 10:00. Compareça 15 min antes.,agendamento confirmado consulta com dr mariana souza em quintafeira as compareca min antes
7379,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em terça-feira. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em tercafeira boasvindas
4464,falsa,"Você tem uma entrega pendente. Clique bit.ly/41jv7z para agendar nova data e pagar taxa de R$ 3.258,00.",voce tem uma entrega pendente clique bitlyjvz para agendar nova data e pagar taxa de r
3177,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em oi.is/97v672.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em oiisv
2497,falsa,"Você tem uma entrega pendente. Clique bit.ly/bt3o68 para agendar nova data e pagar taxa de R$ 1.462,00.",voce tem uma entrega pendente clique bitlybto para agendar nova data e pagar taxa de r
9261,veridica,"Recarga realizada com sucesso. Crédito de R$ 1.666,00 adicionado ao número +55 (31) 9646-9933.",recarga realizada com sucesso credito de r adicionado ao numero
5776,veridica,"Olá João Ribeiro, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola joao ribeiro sua solicitacao foi recebida em breve nossa equipe entrara em contato
532,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/izeeuo para desbloquear antes de quinta-feira.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomizeeuo para desbloquear antes de quintafeira
1237,falsa,"Recebemos pedido de saque via PIX no valor de R$ 591,00. Caso não tenha solicitado, acesse oi.is/ujvxhs e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse oiisujvxhs e solicite reembolso
9323,veridica,"Banco do Brasil: TED agendado para terça-feira no valor de R$ 573,00. Saldo após operação: R$ 2.598,00.",banco do brasil ted agendado para tercafeira no valor de r saldo apos operacao r
9728,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em segunda-feira. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em segundafeira boasvindas
4586,falsa,"Seu código de segurança é 025515. Não compartilhe. Caso não pediu, acesse app.link/750w30.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse applinkw
344,falsa,Atualização de sistema necessária. Baixe o patch em tinyurl.com/fqymbn para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em tinyurlcomfqymbn para continuar usando o servico
6316,veridica,"Banco do Brasil: TED agendado para terça-feira no valor de R$ 3.982,00. Saldo após operação: R$ 575,00.",banco do brasil ted agendado para tercafeira no valor de r saldo apos operacao r
2900,falsa,"CAIXA ECONOMICA: Agendado para quinta-feira TED p/Fernanda Ribeiro valor 3.538,00 reais. Caso nao foi voce preserve a integridade da sua conta app.link/huivl9",caixa economica agendado para quintafeira ted pfernanda ribeiro valor reais caso nao foi voce preserve a integridade da sua conta applinkhuivl
1320,falsa,Atualização de sistema necessária. Baixe o patch em app.link/r8v3ad para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinkrvad para continuar usando o servico
8781,veridica,"Olá Gustavo Pereira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola gustavo pereira sua solicitacao foi recebida em breve nossa equipe entrara em contato
7852,veridica,Aviso de manutenção: o sistema ficará indisponível em amanhã das 13:00 às 18:30.,aviso de manutencao o sistema ficara indisponivel em amanha das as
9687,veridica,Aviso de manutenção: o sistema ficará indisponível em sexta-feira das 19:00 às 20:45.,aviso de manutencao o sistema ficara indisponivel em sextafeira das as
8251,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em segunda-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em segundafeira boasvindas
7944,veridica,Agendamento confirmado: Consulta com Dr. Lucas Costa em amanhã às 13:00. Compareça 15 min antes.,agendamento confirmado consulta com dr lucas costa em amanha as compareca min antes
4750,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em app.link/ihi5o6.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em applinkihio
3304,falsa,"Você tem uma entrega pendente. Clique bit.ly/ysetik para agendar nova data e pagar taxa de R$ 1.773,00.",voce tem uma entrega pendente clique bitlyysetik para agendar nova data e pagar taxa de r
3176,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique app.link/rze6b8 para desbloquear antes de sexta-feira.,seu cpf foi bloqueado por suspeita de fraude clique applinkrzeb para desbloquear antes de sextafeira
4264,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/xupndn para desbloquear antes de hoje.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomxupndn para desbloquear antes de hoje
2629,falsa,"Parabéns Camila Souza! Você ganhou um prêmio de R$ 2.574,00. Acesse tinyurl.com/54oqlf e confirme seus dados para resgatar.",parabens camila souza voce ganhou um premio de r acesse tinyurlcomoqlf e confirme seus dados para resgatar
5327,veridica,Seu código de confirmação é 543422. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
2527,falsa,"Transferência pedida no valor de R$ 2.571,00. Se não reconhece, acesse oi.is/tg6fla e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse oiistgfla e cancele agora
3180,falsa,"CAIXA ECONOMICA: Agendado para quinta-feira TED p/Camila Souza valor 2.516,00 reais. Caso nao foi voce preserve a integridade da sua conta rb.gy/utstvu",caixa economica agendado para quintafeira ted pcamila souza valor reais caso nao foi voce preserve a integridade da sua conta rbgyutstvu
8461,veridica,Promoção: Compre 2 e leve 3 na loja ModaAqui. Válido até terça-feira.,promocao compre e leve na loja modaaqui valido ate tercafeira
6403,veridica,"Recarga realizada com sucesso. Crédito de R$ 1.154,00 adicionado ao número +55 (11) 2665-0976.",recarga realizada com sucesso credito de r adicionado ao numero
2079,falsa,Atualização de sistema necessária. Baixe o patch em tinyurl.com/5rqgqn para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em tinyurlcomrqgqn para continuar usando o servico
2933,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em tinyurl.com/wj4x1j.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em tinyurlcomwjxj
4395,falsa,"Transferência pedida no valor de R$ 602,00. Se não reconhece, acesse rb.gy/fhvy4b e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgyfhvyb e cancele agora
3345,falsa,"Recebemos pedido de saque via PIX no valor de R$ 964,00. Caso não tenha solicitado, acesse rb.gy/ms6ai1 e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse rbgymsai e solicite reembolso
1311,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/sb7ac6.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlysbac
7606,veridica,"Recarga realizada com sucesso. Crédito de R$ 723,00 adicionado ao número +55 (61) 5047-1476.",recarga realizada com sucesso credito de r adicionado ao numero
5953,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em hoje. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em hoje boasvindas
6965,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em amanhã. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em amanha boasvindas
716,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/aacnu4.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlyaacnu
1205,falsa,Atualize seus dados no banco: tinyurl.com/x4oear - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco tinyurlcomxoear falha em h pode cancelar sua conta
5248,veridica,Agendamento confirmado: Consulta com Dr. João Rocha em sexta-feira às 09:30. Compareça 15 min antes.,agendamento confirmado consulta com dr joao rocha em sextafeira as compareca min antes
7114,veridica,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 2.752,00. Saldo após operação: R$ 2.447,00.",banco do brasil ted agendado para segundafeira no valor de r saldo apos operacao r
7229,veridica,SESC: Inscrição confirmada para o curso Iniciação em Fotografia em segunda-feira. Boas-vindas!,sesc inscricao confirmada para o curso iniciacao em fotografia em segundafeira boasvindas
1295,falsa,"Recebemos pedido de saque via PIX no valor de R$ 3.382,00. Caso não tenha solicitado, acesse rb.gy/hhddog e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse rbgyhhddog e solicite reembolso
9438,veridica,Aviso de manutenção: o sistema ficará indisponível em sexta-feira das 12:00 às 10:30.,aviso de manutencao o sistema ficara indisponivel em sextafeira das as
5465,veridica,Entrega realizada: seu pedido Pedido #2778 foi entregue hoje às 16:15. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
5903,veridica,Agendamento confirmado: Consulta com Dr. Beatriz Santos em terça-feira às 09:15. Compareça 15 min antes.,agendamento confirmado consulta com dr beatriz santos em tercafeira as compareca min antes
3074,falsa,"Seu código de segurança é 042122. Não compartilhe. Caso não pediu, acesse bit.ly/zd0yxg.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse bitlyzdyxg
4073,falsa,Atualize seus dados no banco: tinyurl.com/ez0sys - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco tinyurlcomezsys falha em h pode cancelar sua conta
1046,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/l57obv para desbloquear antes de terça-feira.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomlobv para desbloquear antes de tercafeira
1813,falsa,"CAIXA ECONOMICA: Agendado para quarta-feira TED p/Fernanda Almeida valor 4.064,00 reais. Caso nao foi voce preserve a integridade da sua conta oi.is/2uqh6y",caixa economica agendado para quartafeira ted pfernanda almeida valor reais caso nao foi voce preserve a integridade da sua conta oiisuqhy
647,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em rb.gy/lk6hqi.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em rbgylkhqi
3195,falsa,Atualização de sistema necessária. Baixe o patch em app.link/kn2vir para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinkknvir para continuar usando o servico
8903,veridica,"Olá João Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola joao costa sua solicitacao foi recebida em breve nossa equipe entrara em contato
5434,veridica,"Banco do Brasil: TED agendado para quarta-feira no valor de R$ 923,00. Saldo após operação: R$ 4.983,00.",banco do brasil ted agendado para quartafeira no valor de r saldo apos operacao r
4707,falsa,Atualização de sistema necessária. Baixe o patch em rb.gy/bsdkux para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em rbgybsdkux para continuar usando o servico
2759,falsa,Atualize seus dados no banco: bit.ly/hek99l - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco bitlyhekl falha em h pode cancelar sua conta
6406,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quintafeira boasvindas
2183,falsa,"Transferência pedida no valor de R$ 3.665,00. Se não reconhece, acesse oi.is/no6c6z e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse oiisnocz e cancele agora
1204,falsa,Atualize seus dados no banco: oi.is/l8xcgm - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco oiislxcgm falha em h pode cancelar sua conta
4785,falsa,"Você tem uma entrega pendente. Clique tinyurl.com/zf68si para agendar nova data e pagar taxa de R$ 670,00.",voce tem uma entrega pendente clique tinyurlcomzfsi para agendar nova data e pagar taxa de r
9784,veridica,Agendamento confirmado: Consulta com Dr. Paulo Silva em quinta-feira às 08:30. Compareça 15 min antes.,agendamento confirmado consulta com dr paulo silva em quintafeira as compareca min antes
4631,falsa,"Você tem uma entrega pendente. Clique rb.gy/uw1901 para agendar nova data e pagar taxa de R$ 4.372,00.",voce tem uma entrega pendente clique rbgyuw para agendar nova data e pagar taxa de r
9231,veridica,"Recarga realizada com sucesso. Crédito de R$ 4.563,00 adicionado ao número +55 (21) 3627-7000.",recarga realizada com sucesso credito de r adicionado ao numero
498,falsa,"Seu código de segurança é 243114. Não compartilhe. Caso não pediu, acesse rb.gy/hauva7.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse rbgyhauva
6295,veridica,Promoção: Compre 2 e leve 3 na loja SuperOfertas. Válido até quinta-feira.,promocao compre e leve na loja superofertas valido ate quintafeira
4086,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique oi.is/0gskod para desbloquear antes de sexta-feira.,seu cpf foi bloqueado por suspeita de fraude clique oiisgskod para desbloquear antes de sextafeira
5954,veridica,"Banco do Brasil: TED agendado para hoje no valor de R$ 2.992,00. Saldo após operação: R$ 3.135,00.",banco do brasil ted agendado para hoje no valor de r saldo apos operacao r
8775,veridica,"Recarga realizada com sucesso. Crédito de R$ 2.469,00 adicionado ao número +55 (85) 3221-4819.",recarga realizada com sucesso credito de r adicionado ao numero
3092,falsa,Atualização de sistema necessária. Baixe o patch em app.link/nfw3xi para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinknfwxi para continuar usando o servico
6011,veridica,Entrega realizada: seu pedido Pedido #6659 foi entregue hoje às 14:30. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
5345,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em amanhã. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em amanha boasvindas
3835,falsa,Atualização de sistema necessária. Baixe o patch em tinyurl.com/femj2x para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em tinyurlcomfemjx para continuar usando o servico
5869,veridica,"Olá Fernanda Cardoso, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola fernanda cardoso sua solicitacao foi recebida em breve nossa equipe entrara em contato
1133,falsa,"Você tem uma entrega pendente. Clique bit.ly/miqp56 para agendar nova data e pagar taxa de R$ 1.631,00.",voce tem uma entrega pendente clique bitlymiqp para agendar nova data e pagar taxa de r
2410,falsa,Atualize seus dados no banco: oi.is/5cfnak - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco oiiscfnak falha em h pode cancelar sua conta
7120,veridica,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 814,00. Saldo após operação: R$ 3.227,00.",banco do brasil ted agendado para segundafeira no valor de r saldo apos operacao r
8777,veridica,Entrega realizada: seu pedido Pedido #6321 foi entregue hoje às 12:30. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
4928,falsa,"CAIXA ECONOMICA: Agendado para quarta-feira TED p/Camila Pereira valor 3.744,00 reais. Caso nao foi voce preserve a integridade da sua conta tinyurl.com/hiinpb",caixa economica agendado para quartafeira ted pcamila pereira valor reais caso nao foi voce preserve a integridade da sua conta tinyurlcomhiinpb
9516,veridica,Promoção: Compre 2 e leve 3 na loja CasaTech. Válido até hoje.,promocao compre e leve na loja casatech valido ate hoje
123,falsa,"Parabéns Lucas Santos! Você ganhou um prêmio de R$ 1.582,00. Acesse oi.is/3jonou e confirme seus dados para resgatar.",parabens lucas santos voce ganhou um premio de r acesse oiisjonou e confirme seus dados para resgatar
4929,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique rb.gy/4ng4tf para desbloquear antes de terça-feira.,seu cpf foi bloqueado por suspeita de fraude clique rbgyngtf para desbloquear antes de tercafeira
2076,falsa,Atualize seus dados no banco: oi.is/j94kic - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco oiisjkic falha em h pode cancelar sua conta
2760,falsa,Atualização de sistema necessária. Baixe o patch em app.link/tlvvba para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinktlvvba para continuar usando o servico
1167,falsa,"Seu código de segurança é 255312. Não compartilhe. Caso não pediu, acesse oi.is/og0jrx.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse oiisogjrx
456,falsa,Atualize seus dados no banco: app.link/v84a1x - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco applinkvax falha em h pode cancelar sua conta
7703,veridica,"Olá Camila Rocha, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola camila rocha sua solicitacao foi recebida em breve nossa equipe entrara em contato
7350,veridica,Promoção: Compre 2 e leve 3 na loja Farmácia Saúde. Válido até quarta-feira.,promocao compre e leve na loja farmacia saude valido ate quartafeira
8496,veridica,Aviso de manutenção: o sistema ficará indisponível em segunda-feira das 17:15 às 11:30.,aviso de manutencao o sistema ficara indisponivel em segundafeira das as
9151,veridica,Aviso de manutenção: o sistema ficará indisponível em hoje das 21:45 às 08:45.,aviso de manutencao o sistema ficara indisponivel em hoje das as
4907,falsa,"Recebemos pedido de saque via PIX no valor de R$ 3.121,00. Caso não tenha solicitado, acesse app.link/jwbays e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse applinkjwbays e solicite reembolso
7971,veridica,Agendamento confirmado: Consulta com Dr. João Rocha em segunda-feira às 20:00. Compareça 15 min antes.,agendamento confirmado consulta com dr joao rocha em segundafeira as compareca min antes
1740,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em rb.gy/4lr9cm.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em rbgylrcm
7584,veridica,"Banco do Brasil: TED agendado para amanhã no valor de R$ 284,00. Saldo após operação: R$ 4.900,00.",banco do brasil ted agendado para amanha no valor de r saldo apos operacao r
9156,veridica,Aviso de manutenção: o sistema ficará indisponível em quinta-feira das 14:30 às 19:00.,aviso de manutencao o sistema ficara indisponivel em quintafeira das as
6436,veridica,"Banco do Brasil: TED agendado para amanhã no valor de R$ 2.233,00. Saldo após operação: R$ 1.906,00.",banco do brasil ted agendado para amanha no valor de r saldo apos operacao r
1405,falsa,Atualização de sistema necessária. Baixe o patch em oi.is/eh3rpr para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em oiisehrpr para continuar usando o servico
2059,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em tinyurl.com/n3416u.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em tinyurlcomnu
5242,veridica,"Olá Mariana Oliveira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola mariana oliveira sua solicitacao foi recebida em breve nossa equipe entrara em contato
2536,falsa,"Você tem uma entrega pendente. Clique app.link/49wxvc para agendar nova data e pagar taxa de R$ 4.895,00.",voce tem uma entrega pendente clique applinkwxvc para agendar nova data e pagar taxa de r
3473,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em app.link/nqmqis.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em applinknqmqis
7166,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em terça-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em tercafeira boasvindas
7923,veridica,Agendamento confirmado: Consulta com Dr. Camila Costa em segunda-feira às 16:30. Compareça 15 min antes.,agendamento confirmado consulta com dr camila costa em segundafeira as compareca min antes
9013,veridica,Aviso de manutenção: o sistema ficará indisponível em hoje das 13:00 às 12:30.,aviso de manutencao o sistema ficara indisponivel em hoje das as
2179,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique app.link/w3hcdi para desbloquear antes de terça-feira.,seu cpf foi bloqueado por suspeita de fraude clique applinkwhcdi para desbloquear antes de tercafeira
373,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique app.link/f8guas para desbloquear antes de segunda-feira.,seu cpf foi bloqueado por suspeita de fraude clique applinkfguas para desbloquear antes de segundafeira
7802,veridica,"Banco do Brasil: TED agendado para amanhã no valor de R$ 1.534,00. Saldo após operação: R$ 1.976,00.",banco do brasil ted agendado para amanha no valor de r saldo apos operacao r
2399,falsa,"Recebemos pedido de saque via PIX no valor de R$ 2.069,00. Caso não tenha solicitado, acesse tinyurl.com/9ggfwj e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse tinyurlcomggfwj e solicite reembolso
4212,falsa,"Parabéns Carlos Rocha! Você ganhou um prêmio de R$ 49,00. Acesse tinyurl.com/wvfeak e confirme seus dados para resgatar.",parabens carlos rocha voce ganhou um premio de r acesse tinyurlcomwvfeak e confirme seus dados para resgatar
6900,veridica,"Olá Bruno Souza, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola bruno souza sua solicitacao foi recebida em breve nossa equipe entrara em contato
146,falsa,"Você tem uma entrega pendente. Clique oi.is/f7jxjn para agendar nova data e pagar taxa de R$ 1.090,00.",voce tem uma entrega pendente clique oiisfjxjn para agendar nova data e pagar taxa de r
5038,veridica,Seu código de confirmação é 220145. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
3251,falsa,"Seu código de segurança é 412535. Não compartilhe. Caso não pediu, acesse oi.is/ng9lo7.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse oiisnglo
7022,veridica,Entrega realizada: seu pedido Pedido #1191 foi entregue hoje às 17:00. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
1605,falsa,"CAIXA ECONOMICA: Agendado para quinta-feira TED p/Mariana Almeida valor 4.970,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/p7q7cm",caixa economica agendado para quintafeira ted pmariana almeida valor reais caso nao foi voce preserve a integridade da sua conta bitlypqcm
909,falsa,"CAIXA ECONOMICA: Agendado para amanhã TED p/Ana Cardoso valor 4.894,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/ezrad8",caixa economica agendado para amanha ted pana cardoso valor reais caso nao foi voce preserve a integridade da sua conta bitlyezrad
7856,veridica,Promoção: Compre 2 e leve 3 na loja ModaAqui. Válido até quinta-feira.,promocao compre e leve na loja modaaqui valido ate quintafeira
9904,veridica,Entrega realizada: seu pedido Pedido #9042 foi entregue hoje às 20:45. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
5649,veridica,Promoção: Compre 2 e leve 3 na loja Loja do João. Válido até terça-feira.,promocao compre e leve na loja loja do joao valido ate tercafeira
8442,veridica,Promoção: Compre 2 e leve 3 na loja MercadoFácil. Válido até segunda-feira.,promocao compre e leve na loja mercadofacil valido ate segundafeira
8448,veridica,SESC: Inscrição confirmada para o curso Iniciação em Fotografia em quarta-feira. Boas-vindas!,sesc inscricao confirmada para o curso iniciacao em fotografia em quartafeira boasvindas
5552,veridica,"Recarga realizada com sucesso. Crédito de R$ 1.568,00 adicionado ao número +55 (85) 8954-2905.",recarga realizada com sucesso credito de r adicionado ao numero
2276,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/1wqrnb.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlywqrnb
1154,falsa,"Seu código de segurança é 022211. Não compartilhe. Caso não pediu, acesse bit.ly/3hxk13.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse bitlyhxk
9990,veridica,Aviso de manutenção: o sistema ficará indisponível em segunda-feira das 19:00 às 08:00.,aviso de manutencao o sistema ficara indisponivel em segundafeira das as
9973,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quintafeira boasvindas
2104,falsa,"Transferência pedida no valor de R$ 3.648,00. Se não reconhece, acesse oi.is/ju9hr6 e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse oiisjuhr e cancele agora
4207,falsa,"CAIXA ECONOMICA: Agendado para terça-feira TED p/Carlos Ribeiro valor 2.823,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/2g9sqy",caixa economica agendado para tercafeira ted pcarlos ribeiro valor reais caso nao foi voce preserve a integridade da sua conta bitlygsqy
1907,falsa,"CAIXA ECONOMICA: Agendado para quinta-feira TED p/Carlos Costa valor 128,00 reais. Caso nao foi voce preserve a integridade da sua conta rb.gy/0igbv7",caixa economica agendado para quintafeira ted pcarlos costa valor reais caso nao foi voce preserve a integridade da sua conta rbgyigbv
8183,veridica,Seu código de confirmação é 503531. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
1973,falsa,Atualização de sistema necessária. Baixe o patch em rb.gy/x5hy9l para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em rbgyxhyl para continuar usando o servico
3544,falsa,"Parabéns Gustavo Silva! Você ganhou um prêmio de R$ 4.714,00. Acesse app.link/k6xk3g e confirme seus dados para resgatar.",parabens gustavo silva voce ganhou um premio de r acesse applinkkxkg e confirme seus dados para resgatar
4977,falsa,"Recebemos pedido de saque via PIX no valor de R$ 3.487,00. Caso não tenha solicitado, acesse app.link/p8vcwg e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse applinkpvcwg e solicite reembolso
6242,veridica,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 1.383,00. Saldo após operação: R$ 511,00.",banco do brasil ted agendado para segundafeira no valor de r saldo apos operacao r
3331,falsa,"Recebemos pedido de saque via PIX no valor de R$ 1.448,00. Caso não tenha solicitado, acesse tinyurl.com/kq6nth e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse tinyurlcomkqnth e solicite reembolso
8244,veridica,Aviso de manutenção: o sistema ficará indisponível em hoje das 16:00 às 12:00.,aviso de manutencao o sistema ficara indisponivel em hoje das as
